 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
21/09/2017 7:00,1.432,26,23,1015.5,0.008,0.021,196,3.3,0.9
21/09/2017 8:00,1.427,26,22.4,1016.2,-0.011,0.012,193,2,1.1
21/09/2017 9:00,1.288,25.9,22.1,1016.4,-0.027,0.003,201,1.5,1
21/09/2017 10:00,1.056,26,21.9,1016.3,-0.033,-0.002,192,1.7,0.9
21/09/2017 11:00,0.808,25.9,21.5,1016.3,-0.018,0.012,193,1.7,1
21/09/2017 12:00,0.597,25.9,20.6,1015.9,0.005,0.034,189,2,1.3
21/09/2017 13:00,0.462,25.9,20.3,1015.3,0.02,0.046,189,1.9,0.8
21/09/2017 14:00,0.45,25.9,20.3,1014.8,0.034,0.054,191,2,1.1
21/09/2017 15:00,0.581,25.8,20,1014.6,0.058,0.074,190,1.7,0.9
21/09/2017 16:00,0.813,25.8,20.1,1014.4,0.08,0.093,186,1.6,0.4
21/09/2017 17:00,1.058,25.8,20.1,1014.6,0.08,0.092,181,1.6,0.5
21/09/2017 18:00,1.254,25.8,20.7,1015.2,0.062,0.076,195,1.6,0.6
21/09/2017 19:00,1.372,25.7,20.9,1015.6,0.041,0.061,198,1.9,1.2
21/09/2017 20:00,1.387,25.7,22.3,1016.5,0.024,0.048,198,1.6,0.9
21/09/2017 21:00,1.268,25.7,23.8,1017.4,-0.004,0.03,66,3.4,1.2
21/09/2017 22:00,1.047,25.7,24.8,1017.4,-0.031,0.011,58,4.1,2.1
21/09/2017 23:00,0.798,25.8,25.6,1017.3,-0.04,0.001,63,5.2,3.2
22/09/2017 0:00,0.581,25.8,26,1017,-0.029,0.011,59,5,1.6
22/09/2017 1:00,0.436,25.8,25.3,1016.5,-0.011,0.026,65,5.6,2.8
22/09/2017 2:00,0.381,25.8,25.6,1015.9,-0.008,0.024,69,6,4.2
22/09/2017 3:00,0.472,25.8,25.7,1015,0.009,0.035,67,6.7,4.2
22/09/2017 4:00,0.69,25.8,25.1,1014.7,0.036,0.053,65,5.4,2
22/09/2017 5:00,0.961,25.8,24.8,1014.7,0.052,0.066,63,6.3,1.8
22/09/2017 6:00,1.206,25.8,24.3,1015,0.051,0.065,74,4.6,1.2
22/09/2017 7:00,1.374,25.8,23.3,1015.6,0.032,0.05,208,2.7,0.6
22/09/2017 8:00,1.439,25.8,22.8,1016,0.014,0.037,202,1.5,0.9
22/09/2017 9:00,1.373,25.8,22.7,1016.4,-0.006,0.022,209,1.7,1.1
22/09/2017 10:00,1.192,25.8,21.8,1016.3,-0.02,0.012,200,1.7,1
22/09/2017 11:00,0.948,25.8,21.9,1015.9,-0.024,0.006,187,1.9,0.5
22/09/2017 12:00,0.704,25.8,22,1015.6,-0.019,0.007,206,1.7,0.4
22/09/2017 13:00,0.514,25.8,21.8,1015.9,-0.008,0.016,219,2,0.8
22/09/2017 14:00,0.424,25.8,21.8,1015.7,0.009,0.035,210,1.9,0.8
22/09/2017 15:00,0.473,25.8,21.8,1014.4,0.038,0.061,124,1.6,0.2
22/09/2017 16:00,0.641,25.7,22.2,1014.3,0.066,0.077,163,2.9,1
22/09/2017 17:00,0.868,25.7,22,1014.5,0.079,0.09,212,1.7,1
22/09/2017 18:00,1.088,25.7,21.9,1014.2,0.076,0.088,194,1.5,0.7
22/09/2017 19:00,1.25,25.7,21.7,1014.8,0.058,0.068,193,2.8,0.7
22/09/2017 20:00,1.329,25.7,22.6,1014.9,0.036,0.051,239,1.9,0.3
22/09/2017 21:00,1.295,25.7,23.9,1015.9,0.006,0.024,80,3.2,1.2
22/09/2017 22:00,1.151,25.7,24.6,1016.1,-0.025,0.002,67,3.8,2.3
22/09/2017 23:00,0.951,25.7,25.4,1015.9,-0.037,-0.009,64,4.2,2.1
23/09/2017 0:00,0.748,25.7,25.7,1015.3,-0.032,-0.006,65,5.4,2.6
23/09/2017 1:00,0.581,25.7,25.7,1015,-0.019,0.001,59,5.7,2.7
23/09/2017 2:00,0.479,25.7,25.3,1015,-0.012,0.005,73,5.2,1.8
23/09/2017 3:00,0.481,25.7,25.8,1015,-0.008,0.01,61,4.6,2.4
23/09/2017 4:00,0.625,25.7,24.9,1014.3,0.024,0.04,64,4.5,2.1
23/09/2017 5:00,0.85,25.7,23.5,1015,0.048,0.058,209,3.4,0.5
23/09/2017 6:00,1.08,25.7,22.8,1016.4,0.05,0.069,185,1.8,0.7
23/09/2017 7:00,1.269,25.7,21.2,1016.8,0.039,0.072,153,2.7,0.9
23/09/2017 8:00,1.383,25.7,20.8,1016.5,0.024,0.059,134,2.5,0.7
23/09/2017 9:00,1.39,0,21.1,1016.5,0.009,0.041,120,3.3,0.8
23/09/2017 10:00,1.282,0,22,1016,-0.003,0.029,121,5.7,1.1
23/09/2017 11:00,1.079,0,21.8,1015.8,-0.015,0.012,146,3.8,1.1
23/09/2017 12:00,0.837,0,21.3,1015.4,-0.025,0,165,2.6,1
23/09/2017 13:00,0.619,0,20.6,1015.3,-0.022,-0.001,184,2.7,1.9
23/09/2017 14:00,0.474,0,20.5,1014.8,-0.008,0.012,213,2.3,0.5
23/09/2017 15:00,0.431,0,21,1014.3,0.007,0.022,185,3.2,2.1
23/09/2017 16:00,0.519,0,20.7,1014.1,0.037,0.047,149,2.5,0.7
23/09/2017 17:00,0.703,0,20.5,1014.5,0.067,0.076,179,1.9,1.1
23/09/2017 18:00,0.912,0,20.2,1014.9,0.077,0.09,196,1.9,1.1
23/09/2017 19:00,1.097,0,20.1,1015.4,0.072,0.089,188,2,1.5
23/09/2017 20:00,1.226,0,23.3,1016,0.058,0.079,200,1.9,0
23/09/2017 21:00,1.265,0,25.9,1016.5,0.032,0.061,82,3,1.5
23/09/2017 22:00,1.197,0,26.2,1016.2,-0.003,0.029,68,5.6,2.5
23/09/2017 23:00,1.046,0,27.1,1016.1,-0.036,-0.007,74,4.9,1.3
24/09/2017 0:00,0.867,0,27.3,1015.8,-0.051,-0.023,98,5.6,1.4
24/09/2017 1:00,0.697,0,27.7,1015.2,-0.055,-0.03,213,5.8,1.1
24/09/2017 2:00,0.572,26,27.1,1014.4,-0.051,-0.032,35,5.1,1.4
24/09/2017 3:00,0.528,26,27.4,1014,-0.039,-0.028,43,6,1.6
24/09/2017 4:00,0.584,25.9,26.6,1013.5,-0.024,-0.017,55,6.3,1.8
24/09/2017 5:00,0.741,26,25.8,1013.6,0.002,0.004,64,5.1,3.4
24/09/2017 6:00,0.957,26,25.2,1014.1,0.034,0.037,61,5.3,2.2
24/09/2017 7:00,1.153,26,24.1,1014.6,0.042,0.051,27,4.7,0.1
24/09/2017 8:00,1.287,25.9,23.1,1015.4,0.029,0.043,188,1.7,1
24/09/2017 9:00,1.344,25.9,22.5,1016,0.014,0.035,195,1.7,0.8
24/09/2017 10:00,1.3,25.9,22,1016.5,-0.003,0.025,194,1.9,0.6
24/09/2017 11:00,1.153,25.8,21.8,1016.5,-0.024,0.009,188,2,1.3
24/09/2017 12:00,0.946,25.8,21.8,1016.3,-0.04,-0.008,184,2.2,1
24/09/2017 13:00,0.738,25.8,21.5,1016,-0.038,-0.008,186,1.9,0.9
24/09/2017 14:00,0.562,25.8,21.6,1015.5,-0.029,-0.003,178,2.1,0.9
24/09/2017 15:00,0.46,25.8,21.1,1015.4,-0.016,0.006,191,1.7,0.3
24/09/2017 16:00,0.467,25.7,21,1015.2,0.009,0.03,194,1.6,0.8
24/09/2017 17:00,0.573,25.7,20.6,1015.3,0.035,0.054,190,1.9,0.9
24/09/2017 18:00,0.754,25.7,20.6,1015.7,0.066,0.086,191,1.9,0.5
24/09/2017 19:00,0.943,25.6,21.1,1016.1,0.083,0.107,191,1.8,0.7
24/09/2017 20:00,1.086,25.6,24.3,1016.5,0.07,0.099,201,1.6,0.3
24/09/2017 21:00,1.164,25.6,25.5,1016.9,0.04,0.073,71,5.1,3.2
24/09/2017 22:00,1.166,25.6,27.1,1016.8,0.007,0.043,78,6,2.9
24/09/2017 23:00,1.09,25.7,26.6,1016.7,-0.024,0.011,65,6.1,2.9
25/09/2017 0:00,0.961,25.8,26.8,1016.3,-0.05,-0.016,65,6.8,2.4
25/09/2017 1:00,0.824,25.9,27.3,1015.8,-0.056,-0.027,68,6.9,3.2
25/09/2017 2:00,0.707,25.9,27.6,1015.3,-0.05,-0.025,66,8,2.2
25/09/2017 3:00,0.646,25.9,27,1014.5,-0.028,-0.009,71,5.7,3
25/09/2017 4:00,0.644,25.9,26.1,1014.4,-0.016,-0.004,68,6.9,2
25/09/2017 5:00,0.733,25.9,26.7,1014.6,0.009,0.021,65,8.2,3.9
25/09/2017 6:00,0.891,26,26.1,1015.2,0.041,0.055,70,7.4,2.6
25/09/2017 7:00,1.06,25.9,25,1015.7,0.057,0.077,141,4.9,0.2
25/09/2017 8:00,1.197,25.9,23.9,1016.2,0.052,0.076,180,2.1,1
25/09/2017 9:00,1.277,25.9,23.6,1016.4,0.032,0.061,193,2.1,0.8
25/09/2017 10:00,1.283,25.9,23.4,1016.6,0.011,0.043,171,2,0.6
25/09/2017 11:00,1.192,25.8,23.5,1016.5,-0.021,0.012,157,2.5,0.5
25/09/2017 12:00,1.038,25.8,23.4,1016.2,-0.041,-0.009,174,2.3,1.1
25/09/2017 13:00,0.862,25.8,23.1,1015.9,-0.042,-0.013,169,2.5,1.1
25/09/2017 14:00,0.685,25.8,22.9,1015.4,-0.039,-0.013,173,2.4,1
25/09/2017 15:00,0.551,25.8,22.6,1014.8,-0.025,-0.004,193,2.5,1.3
25/09/2017 16:00,0.489,25.8,22.4,1014.6,-0.007,0.008,189,2.5,1.2
25/09/2017 17:00,0.512,25.8,22.5,1014.4,0.01,0.023,179,2,1.3
25/09/2017 18:00,0.616,25.8,22.1,1014.7,0.029,0.041,186,2.6,1.7
25/09/2017 19:00,0.771,25.7,22.3,1015.1,0.052,0.067,191,2.7,1.5
25/09/2017 20:00,0.924,25.7,25.1,1015.5,0.063,0.082,76,2.9,1
25/09/2017 21:00,1.043,25.7,26.5,1015.8,0.056,0.079,85,7.2,4.9
25/09/2017 22:00,1.106,25.8,27,1016.1,0.037,0.062,86,9.4,5.4
25/09/2017 23:00,1.101,25.9,27.2,1016,0.01,0.039,88,10,5.6
26/09/2017 0:00,1.044,26,28,1015.6,-0.008,0.019,87,9.3,4.9
26/09/2017 1:00,0.948,26.2,28,1015,-0.025,-0.002,86,9.4,5
26/09/2017 2:00,0.845,26.2,28,1014.3,-0.033,-0.016,86,9.6,3.6
26/09/2017 3:00,0.772,26.3,28.2,1013.3,-0.02,-0.011,86,9.8,5.4
26/09/2017 4:00,0.736,26.4,27.8,1012.9,-0.005,-0.006,85,9.9,5.7
26/09/2017 5:00,0.757,26.4,26.8,1013,0.008,0.005,82,9.2,4.5
26/09/2017 6:00,0.846,26.4,26.2,1013.7,0.033,0.031,82,8.1,3.9
26/09/2017 7:00,0.979,26.3,25.3,1014,0.061,0.065,83,6.8,2.3
26/09/2017 8:00,1.11,26,24.7,1014.5,0.075,0.083,92,4.2,1.3
26/09/2017 9:00,1.21,26,24.4,1015,0.071,0.084,87,4,1.3
26/09/2017 10:00,1.253,26,24,1015.2,0.051,0.069,180,4.5,0.5
26/09/2017 11:00,1.23,26,24,1015.3,0.028,0.047,176,2.9,0.7
26/09/2017 12:00,1.135,25.9,24.3,1015.2,0.001,0.021,87,2.9,0.9
26/09/2017 13:00,0.993,26,23.9,1014.8,-0.019,0,175,2.4,0.6
26/09/2017 14:00,0.829,26,24.1,1014.4,-0.03,-0.015,138,2.8,1
26/09/2017 15:00,0.678,25.9,23.6,1014,-0.027,-0.016,175,2.2,1.1
26/09/2017 16:00,0.571,25.9,23.4,1013.9,-0.014,-0.007,188,2.2,1.1
26/09/2017 17:00,0.533,25.9,23.1,1014.1,0.006,0.013,186,2.1,1.1
26/09/2017 18:00,0.571,25.9,23.1,1014.7,0.031,0.04,198,1.8,1
26/09/2017 19:00,0.675,25.9,23,1015.2,0.062,0.077,195,1.7,1.1
26/09/2017 20:00,0.804,25.9,26,1015.6,0.082,0.102,70,2.1,0.6
26/09/2017 21:00,0.921,25.9,26.9,1015.9,0.08,0.104,84,5,2.5
26/09/2017 22:00,1.014,26,27.2,1015.8,0.066,0.092,84,8.7,4.2
26/09/2017 23:00,1.062,26.1,28.1,1015.8,0.041,0.066,83,9.2,3.5
27/09/2017 0:00,1.064,26,27.3,1015.2,0.018,0.043,77,6.2,2.3
27/09/2017 1:00,1.036,26.2,28.3,1014.3,0.011,0.029,83,9.9,4
27/09/2017 2:00,0.979,26.3,27.6,1013.6,0.006,0.016,84,7.9,2.7
27/09/2017 3:00,0.911,26.3,27.5,1013.1,0.008,0.011,85,6.9,3.6
27/09/2017 4:00,0.854,26.4,27.9,1012.8,0.013,0.011,90,6.9,3.2
27/09/2017 5:00,0.83,26.5,27.2,1013,0.024,0.02,81,7.7,3.8
27/09/2017 6:00,0.853,26,26.5,1013.2,0.038,0.036,70,7.2,3.1
27/09/2017 7:00,0.929,26,25.5,1014,0.066,0.066,185,4,0.9
27/09/2017 8:00,1.027,26,24.2,1014.5,0.087,0.095,179,1.7,1.2
27/09/2017 9:00,1.112,26,23.6,1015.1,0.084,0.097,183,2.1,1.4
27/09/2017 10:00,1.184,26,23.2,1015.5,0.078,0.097,186,2,0.5
27/09/2017 11:00,1.211,26,22.9,1015.5,0.059,0.081,194,2.1,0.3
27/09/2017 12:00,1.176,26,22.7,1015.5,0.029,0.051,187,1.9,1.4
27/09/2017 13:00,1.098,26,22.3,1015.2,0.011,0.033,189,1.8,1.2
27/09/2017 14:00,0.975,26,21.9,1014.9,-0.006,0.013,147,2,0.3
27/09/2017 15:00,0.834,26,21.5,1014.4,-0.012,0.003,149,1.4,0.1
27/09/2017 16:00,0.706,26,21.6,1014.2,-0.004,0.007,182,1.8,1.1
27/09/2017 17:00,0.614,26,21.3,1014.3,0.01,0.019,188,1.4,0.3
27/09/2017 18:00,0.576,26,21.3,1015,0.028,0.039,179,1.5,0.1
27/09/2017 19:00,0.61,25.9,21.2,1015.4,0.055,0.073,128,1.1,0.5
27/09/2017 20:00,0.685,25.9,24.9,1015.8,0.073,0.095,106,1.2,0.3
27/09/2017 21:00,0.791,25.9,26.5,1016.1,0.087,0.112,42,3.2,0.9
27/09/2017 22:00,0.9,26,27,1016.2,0.087,0.116,46,4.2,1
27/09/2017 23:00,0.994,26.1,27.7,1015.6,0.078,0.107,246,5.6,1.5
28/09/2017 0:00,1.056,26.1,28.5,1015.1,0.061,0.084,192,6.3,2.2
28/09/2017 1:00,1.075,26,28.7,1014.5,0.04,0.057,84,5.6,1.3
28/09/2017 2:00,1.053,26.1,28,1014,0.017,0.028,2,5.4,0.8
28/09/2017 3:00,1.001,26.1,27.9,1013.5,0,0.006,206,5.7,1.8
28/09/2017 4:00,0.938,26.1,27.5,1013.3,-0.008,-0.005,198,6.5,1.4
28/09/2017 5:00,0.89,26.1,27,1013.5,0.001,0.002,268,5.6,0.8
28/09/2017 6:00,0.863,26.3,26,1013.9,0.014,0.016,141,4,0.9
28/09/2017 7:00,0.883,26.3,25,1014.3,0.04,0.047,88,3,0.4
28/09/2017 8:00,0.933,26.3,24.7,1014.6,0.064,0.075,129,2.6,0.9
28/09/2017 9:00,1.004,26.3,24.7,1015,0.079,0.093,170,2.8,0.7
28/09/2017 10:00,1.081,26.2,24.5,1015.2,0.084,0.101,290,2.4,0.2
28/09/2017 11:00,1.143,26.2,23.6,1015.5,0.074,0.094,180,2.6,0.3
28/09/2017 12:00,1.172,26.1,22.4,1015.3,0.054,0.076,199,1.5,0.8
28/09/2017 13:00,1.158,26.1,22.1,1015.1,0.035,0.055,203,1.7,0.9
28/09/2017 14:00,1.093,26.1,22,1014.7,0.016,0.034,203,2.2,1
28/09/2017 15:00,0.99,26.1,21.1,1014.3,0.007,0.021,195,1.8,1
28/09/2017 16:00,0.859,26,20.8,1014.3,0.003,0.013,192,1.7,0.3
28/09/2017 17:00,0.725,26,20.4,1014.7,0.002,0.013,185,1.4,0.4
28/09/2017 18:00,0.63,26,20.1,1015.1,0.018,0.032,187,1.6,0.4
28/09/2017 19:00,0.589,26,20.1,1015.4,0.039,0.058,163,1.7,0.4
28/09/2017 20:00,0.595,26,23.6,1016,0.053,0.075,105,1.7,0.2
28/09/2017 21:00,0.648,26.1,25.5,1016.5,0.06,0.088,57,2.2,0.9
28/09/2017 22:00,0.747,26.2,25.7,1016.4,0.07,0.102,304,4.8,1.1
28/09/2017 23:00,0.869,26.2,25.5,1016.4,0.078,0.109,323,5.3,1.7
29/09/2017 0:00,0.983,26.1,25.4,1016.3,0.075,0.106,47,5.3,1.3
29/09/2017 1:00,1.064,26.2,25.8,1015.7,0.059,0.089,292,6,1.9
29/09/2017 2:00,1.105,26.3,26.2,1015.2,0.041,0.065,299,4.8,1.7
29/09/2017 3:00,1.097,26.3,25.3,1014.6,0.021,0.039,329,6.1,1.7
29/09/2017 4:00,1.052,26.2,25.4,1014.3,0.007,0.02,326,6,1.6
29/09/2017 5:00,0.988,26.3,25.1,1014.4,0.003,0.013,287,4.2,1.4
29/09/2017 6:00,0.923,26.5,24.5,1015,0.008,0.02,325,4.6,0.7
29/09/2017 7:00,0.887,26.1,23.3,1015.3,0.029,0.046,197,2.9,0.8
29/09/2017 8:00,0.892,26.1,22.2,1015.5,0.061,0.082,171,1.9,0.1
29/09/2017 9:00,0.928,26.1,21.8,1015.8,0.088,0.111,168,1.5,0.2
29/09/2017 10:00,0.988,26,21.5,1016.1,0.1,0.126,193,1.5,0.6
29/09/2017 11:00,1.061,26.1,20.9,1016.2,0.096,0.124,191,1.5,0.9
29/09/2017 12:00,1.129,26.1,20.7,1016.1,0.079,0.109,125,2.3,0.4
29/09/2017 13:00,1.175,26,20.4,1015.8,0.061,0.089,201,1.9,0.7
29/09/2017 14:00,1.168,26.1,19.8,1015.2,0.034,0.059,195,1.6,1.3
29/09/2017 15:00,1.108,26,19.6,1014.3,0.011,0.029,173,1.7,0.3
29/09/2017 16:00,1.009,26,19.4,1014.2,0.006,0.016,198,1.8,1.4
29/09/2017 17:00,0.874,26,19.6,1014.2,0.006,0.014,199,1.6,0.8
29/09/2017 18:00,0.73,26,19.3,1014.5,0.007,0.017,190,2,1
29/09/2017 19:00,0.617,26,19.6,1014.8,0.017,0.03,187,1.9,0.7
29/09/2017 20:00,0.554,26.1,23.4,1015.3,0.03,0.046,95,1.7,0.3
29/09/2017 21:00,0.553,26.1,24.9,1015.8,0.044,0.066,69,5.9,3.2
29/09/2017 22:00,0.614,26.1,25.7,1015.7,0.057,0.082,69,7.5,3.7
29/09/2017 23:00,0.721,26.1,26,1015.3,0.061,0.085,75,7.9,3.9
30/09/2017 0:00,0.859,26.2,26.5,1014.5,0.063,0.082,68,7.1,4.9
30/09/2017 1:00,1.001,26.3,26.6,1013.9,0.064,0.076,64,7.7,3.9
30/09/2017 2:00,1.099,26.4,27.1,1013,0.046,0.052,68,8.6,3.8
30/09/2017 3:00,1.144,26.5,26.6,1012.3,0.023,0.02,65,7.6,4.1
30/09/2017 4:00,1.147,26.5,26.9,1011.9,0.017,0.007,72,6.9,4
30/09/2017 5:00,1.104,26.5,26.3,1011.9,0.019,0.005,69,5.8,3.3
30/09/2017 6:00,1.02,26.5,25.6,1012.5,0.018,0.005,68,5.9,3.1
30/09/2017 7:00,0.934,26.6,24.1,1013.2,0.027,0.02,198,4.4,0.9
30/09/2017 8:00,0.88,26.6,23.3,1013.7,0.053,0.053,204,2.1,1
30/09/2017 9:00,0.865,26.6,22.1,1014.1,0.08,0.085,194,2,1.4
30/09/2017 10:00,0.898,26.6,22,1014.6,0.106,0.115,182,2,0.6
30/09/2017 11:00,0.962,26.5,21.5,1015,0.11,0.124,194,1.5,0.5
30/09/2017 12:00,1.058,26.5,21.2,1014.9,0.105,0.123,192,1.7,0.4
30/09/2017 13:00,1.152,26.5,20.9,1014.4,0.09,0.106,191,1.4,0.4
30/09/2017 14:00,1.211,26.4,21.3,1014.2,0.066,0.077,199,1.4,0.6
30/09/2017 15:00,1.214,26.4,21.8,1013.9,0.04,0.05,200,1.6,0.3
30/09/2017 16:00,1.158,26.4,21.9,1013.9,0.026,0.032,188,1.5,0.5
30/09/2017 17:00,1.044,26.4,21.7,1014.1,0.021,0.027,181,1.9,0.8
30/09/2017 18:00,0.878,26.4,21.6,1015.1,0.011,0.02,185,1.4,0.3
30/09/2017 19:00,0.72,26.4,21.4,1015.8,0.022,0.04,194,1.6,0.6
30/09/2017 20:00,0.595,26.4,23.4,1016.5,0.036,0.063,0,1.4,0
30/09/2017 21:00,0.53,26.4,25.3,1016.7,0.054,0.086,55,3.4,2.2
30/09/2017 22:00,0.539,26.4,26.6,1016.3,0.072,0.106,70,6.9,2.6
30/09/2017 23:00,0.621,26.5,26.8,1015.9,0.085,0.115,48,5.9,3.2
1/10/2017 0:00,0.764,26.6,27.9,1015.4,0.093,0.119,21,4.4,1.4
1/10/2017 1:00,0.929,26.8,29.4,1014.5,0.088,0.109,291,5.4,1.2
1/10/2017 2:00,1.078,26.7,28.7,1014.1,0.072,0.084,209,6.7,2.2
1/10/2017 3:00,1.191,26.5,28.6,1013.6,0.06,0.068,199,6.4,1.9
1/10/2017 4:00,1.237,26.5,27.7,1013.3,0.044,0.047,225,6.5,1.5
1/10/2017 5:00,1.215,26.6,26.7,1013.4,0.033,0.034,54,4.9,1.3
1/10/2017 6:00,1.131,26.6,25.8,1014,0.027,0.029,66,5.3,1.9
1/10/2017 7:00,1.009,26.6,25.1,1014.8,0.024,0.032,78,3.5,0.9
1/10/2017 8:00,0.89,26.5,24.6,1015.6,0.03,0.047,196,1.7,0.5
1/10/2017 9:00,0.812,26.6,23.5,1016.2,0.049,0.073,201,1.7,1.3
1/10/2017 10:00,0.793,26.6,23.1,1016.9,0.077,0.107,194,1.9,0.9
1/10/2017 11:00,0.833,26.5,22.6,1017.1,0.091,0.128,193,1.9,0.8
1/10/2017 12:00,0.921,26.4,22.4,1017.1,0.087,0.125,199,1.7,0.9
1/10/2017 13:00,1.037,26.4,22.1,1016.8,0.067,0.105,187,1.6,0.7
1/10/2017 14:00,1.153,26.3,21.9,1016.4,0.046,0.08,187,1.9,1.1
1/10/2017 15:00,1.223,26.3,21.4,1016.3,0.02,0.052,190,1.9,1.3
1/10/2017 16:00,1.224,26.3,21.2,1016.1,-0.003,0.027,199,2.1,1.5
1/10/2017 17:00,1.152,26.3,21.3,1016.2,-0.014,0.014,191,2.3,1.1
1/10/2017 18:00,1.013,26.3,21,1016.9,-0.015,0.015,209,2.1,1.2
1/10/2017 19:00,0.834,26.3,21.8,1017.6,-0.004,0.033,207,2.4,1
1/10/2017 20:00,0.653,26.3,25.6,1018.3,0.006,0.05,104,2.4,0.4
1/10/2017 21:00,0.51,26.3,26,1018.8,0.012,0.063,53,5.4,1.5
1/10/2017 22:00,0.445,26.4,26.6,1018.9,0.024,0.079,69,7.5,4
1/10/2017 23:00,0.473,26.3,27.1,1018.6,0.036,0.092,69,8.1,4.6
2/10/2017 0:00,0.587,26.4,27.4,1018.3,0.041,0.094,70,10.2,4.2
2/10/2017 1:00,0.774,26.4,27.1,1017.6,0.051,0.1,68,10,4.6
2/10/2017 2:00,0.972,26.5,27.2,1017,0.045,0.088,64,11.2,4.7
2/10/2017 3:00,1.134,26.5,27,1016.4,0.027,0.064,70,10.3,6
2/10/2017 4:00,1.235,26.5,26.6,1016.4,0.009,0.04,67,8.9,4
2/10/2017 5:00,1.258,26.5,26.5,1016.4,-0.005,0.026,67,10.2,3.3
2/10/2017 6:00,1.197,26.5,25.8,1017.2,-0.014,0.018,68,8.3,2.7
2/10/2017 7:00,1.06,26.5,25,1018.1,-0.027,0.013,62,4.8,1.1
2/10/2017 8:00,0.896,26.5,24.7,1018.7,-0.031,0.018,27,2.9,0.4
2/10/2017 9:00,0.758,26.5,24.6,1019.1,-0.021,0.034,221,2.7,0.5
2/10/2017 10:00,0.681,26.5,24.4,1019.4,0.007,0.065,68,3.6,0.7
2/10/2017 11:00,0.679,26.5,24.2,1019.5,0.034,0.095,50,2.8,0.6
2/10/2017 12:00,0.754,26.5,24.4,1019.3,0.047,0.109,63,3.2,1.4
2/10/2017 13:00,0.89,26.5,24,1019,0.045,0.105,68,3.7,0.7
2/10/2017 14:00,1.059,26.4,23.9,1018.5,0.04,0.097,32,3,0.8
2/10/2017 15:00,1.204,26.4,23.5,1018,0.028,0.08,256,2.7,0.8
2/10/2017 16:00,1.283,26.4,23.7,1017.8,0.012,0.059,217,2.8,0.4
2/10/2017 17:00,1.279,26.4,23.8,1018,0.002,0.047,69,4,0.7
2/10/2017 18:00,1.176,26.4,23.7,1018.3,-0.007,0.041,215,2.5,0.4
2/10/2017 19:00,0.999,26.4,24,1018.9,-0.005,0.046,59,2.9,0.6
2/10/2017 20:00,0.784,26.3,25.4,1019.5,0.003,0.06,71,4.1,2.6
2/10/2017 21:00,0.576,26.3,26.6,1019.8,0.002,0.064,71,7.6,3.9
2/10/2017 22:00,0.439,26.3,27.5,1020,0.009,0.075,74,9.5,5
2/10/2017 23:00,0.399,26.4,27.7,1019.7,0.022,0.089,76,10.6,4.3
3/10/2017 0:00,0.463,26.4,27.4,1019.2,0.027,0.091,67,11.3,5.8
3/10/2017 1:00,0.623,26.4,27.8,1018.7,0.027,0.086,72,11.5,7.3
3/10/2017 2:00,0.85,26.4,27.5,1018,0.03,0.084,70,10.1,6.2
3/10/2017 3:00,1.076,26.5,27.9,1017.2,0.03,0.076,67,10.4,4.5
3/10/2017 4:00,1.244,26.5,27,1016.9,0.021,0.06,71,9.7,4.3
3/10/2017 5:00,1.323,26.5,26.9,1016.9,0.004,0.04,65,8.1,3
3/10/2017 6:00,1.308,26.5,26.3,1017.3,-0.005,0.032,64,6.6,2
3/10/2017 7:00,1.201,26.4,25.7,1017.8,-0.005,0.035,65,5.7,2.3
3/10/2017 8:00,1.021,26.4,25.4,1018.7,-0.008,0.038,66,4.6,1.8
3/10/2017 9:00,0.838,26.4,25.3,1018.8,0.004,0.058,64,4.2,2.2
3/10/2017 10:00,0.691,26.5,25,1019.3,0.019,0.075,63,3.7,1.5
3/10/2017 11:00,0.607,26.5,24.9,1019.2,0.028,0.088,60,3.4,0.8
3/10/2017 12:00,0.616,26.4,24.9,1019,0.032,0.091,79,4.4,1.4
3/10/2017 13:00,0.726,26.4,24.6,1018.5,0.03,0.087,67,3.5,0.7
3/10/2017 14:00,0.917,26.4,24.1,1017.6,0.033,0.085,243,3.9,0.5
3/10/2017 15:00,1.129,26.3,23.5,1016.5,0.039,0.081,205,2.4,0.8
3/10/2017 16:00,1.287,26.3,23.7,1016.3,0.034,0.066,228,2.2,0.7
3/10/2017 17:00,1.358,26.3,23.5,1016.5,0.023,0.053,214,2.4,1.1
3/10/2017 18:00,1.326,26.3,24.2,1016.6,0.016,0.049,66,2.6,1
3/10/2017 19:00,1.189,26.3,24,1016.9,0.016,0.05,70,1.9,0.5
3/10/2017 20:00,0.973,26.2,25.2,1017.3,0.021,0.058,54,3.3,1.4
3/10/2017 21:00,0.725,26.2,26.5,1017.7,0.02,0.06,83,9.2,4.3
3/10/2017 22:00,0.518,26.4,27.5,1017.5,0.02,0.064,93,7.4,1.1
3/10/2017 23:00,0.394,26.5,27.4,1017.1,0.022,0.063,81,7.7,3.4
4/10/2017 0:00,0.385,26.5,27.3,1016.6,0.023,0.061,79,9.4,3.9
4/10/2017 1:00,0.505,26.5,28,1015.9,0.029,0.061,82,6.7,2
4/10/2017 2:00,0.724,26.6,27.1,1015.4,0.032,0.058,80,7.5,3.4
4/10/2017 3:00,0.993,26.6,27.4,1014.7,0.043,0.064,83,8.1,2.8
